kingdom,phylum,class,order,family,subfamily,tribe,genus,subgenus,infraspecificEpithet,specificEpithet,scientificNameAuthorship,scientificNameAuthorshipYear,scientificName,continent,country,habitat,locality,county,decimalLatitude,decimalLongitude,eventTemperature,eventRelHum,eventAltitude,sampleStrata,day,month,year,materialSampleID,samplingLocationID,samplingProtocol,sampleSizeValue,samplingEffort,timePerSample,plantAnemochory,plantAnemophily,plantAutochory,plantCantarophily,plantChiropterophily,plantChiropterochory,plantEntomophily,plantHidrochory,plantIctiochory,plantLeafArea,plantLeafNitrogen,plantLeafPhosphorus,plantLifeForm,plantMammalochory,plantMelithophily,plantOrnitochory,plantOrnitophily,plantPhalaenophily,plantHeight,plantPsychophily,plantSaurochory,plantDBH,plantWoodDensity,plantZoochory,plantZoophily,categoryThreatMMA,categoryThreatIUCN,speciesRefSyndromePollination,speciesRefSyndromeDispersal,plantDisperSyndromeRef,plantPollinSyndromeRef
Plantae,Magnoliophyta,Embryopsida,Fabales,Fabaceae,,,Bauhinia,,,piresii,Vaz & G.P. Lewis,,Bauhinia piresii Vaz & G.P. Lewis,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,understory,26,3,2022,24528,CN10,quadrat methods,,,,1,0,0,0,1,0,1,0,0,,,,tree,0,1,0,0,0,7,0,0,48.33333333,,0,0,NE,DD,Bauhinia longifolia  &  Bauhinia cheilantha,,"Martello, F., dos Santos, J. S., Silva-Neto, C. M., Cássia-Silva, C., Siqueira, K. N., de Ataíde, M. V. R., ... & Collevatti, R. G. (2023). Landscape structure shapes the diversity of plant reproductive traits in agricultural landscapes in the Brazilian Cerrado. Agriculture, Ecosystems & Environment, 341, 108216.","Quirino, Z. G. M., & Machado, I. C. (2014). Pollination syndromes in a Caatinga plant community in northeastern Brazil: seasonal availability of floral resources in different plant growth habits. Brazilian Journal of Biology, 74, 62-71."
Plantae,Magnoliophyta,Embryopsida,Fabales,Fabaceae,,,Machaerium,,,ferox,(Mart. ex Benth.) Ducke,,Machaerium ferox (Mart. ex Benth.) Ducke,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,canopy,26,3,2022,24529,CN10,quadrat methods,,,,1,0,0,0,0,0,1,0,0,,,,vine,0,1,0,0,0,,0,0,15,,0,0,NE,LC,Machaerium acutifolium,,"Martello, F., dos Santos, J. S., Silva-Neto, C. M., Cássia-Silva, C., Siqueira, K. N., de Ataíde, M. V. R., ... & Collevatti, R. G. (2023). Landscape structure shapes the diversity of plant reproductive traits in agricultural landscapes in the Brazilian Cerrado. Agriculture, Ecosystems & Environment, 341, 108216.",Ishara & Maimoni-Rodella 2011
Plantae,Magnoliophyta,Embryopsida,Fabales,Fabaceae,,,Dalbergia,,,,,,Dalbergia  ,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,canopy,26,3,2022,24533,CN10,quadrat methods,,,,1,0,0,0,0,0,1,0,0,,,,vine,1,1,0,0,0,,0,0,21.25,,1,0,NE,NE,Dalbergia miscolobium,Dalbergia spruceana,"Martello, F., dos Santos, J. S., Silva-Neto, C. M., Cássia-Silva, C., Siqueira, K. N., de Ataíde, M. V. R., ... & Collevatti, R. G. (2023). Landscape structure shapes the diversity of plant reproductive traits in agricultural landscapes in the Brazilian Cerrado. Agriculture, Ecosystems & Environment, 341, 108216.",Ishara & Maimoni-Rodella 2009
Plantae,Magnoliophyta,Embryopsida,Fabales,Fabaceae,,,Bauhinia,,,piresii,Vaz & G.P. Lewis,,Bauhinia piresii Vaz & G.P. Lewis,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,understory,26,3,2022,24542,CN10,quadrat methods,,,,1,0,0,0,1,0,1,0,0,,,,tree,0,1,0,0,0,7,0,0,55.5,,0,0,NE,DD,Bauhinia longifolia  &  Bauhinia cheilantha,,"Martello, F., dos Santos, J. S., Silva-Neto, C. M., Cássia-Silva, C., Siqueira, K. N., de Ataíde, M. V. R., ... & Collevatti, R. G. (2023). Landscape structure shapes the diversity of plant reproductive traits in agricultural landscapes in the Brazilian Cerrado. Agriculture, Ecosystems & Environment, 341, 108216.","Quirino, Z. G. M., & Machado, I. C. (2014). Pollination syndromes in a Caatinga plant community in northeastern Brazil: seasonal availability of floral resources in different plant growth habits. Brazilian Journal of Biology, 74, 62-71."
Plantae,Magnoliophyta,Embryopsida,Fabales,Fabaceae,,,Inga,,,nobilis,Willd.,,Inga nobilis Willd.,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,understory,26,3,2022,24543,CN10,quadrat methods,,,,0,0,0,0,0,0,1,0,0,14.45481113,26.83249342,,tree,1,0,0,1,0,5,0,0,18.5,0.658831141,1,0,NE,LC,Inga marginata,,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935. / Lapenta et al. 2008 Frugivory and seed dispersal of golden lion tamarin","Martello, F., dos Santos, J. S., Silva-Neto, C. M., Cássia-Silva, C., Siqueira, K. N., de Ataíde, M. V. R., ... & Collevatti, R. G. (2023). Landscape structure shapes the diversity of plant reproductive traits in agricultural landscapes in the Brazilian Cerrado. Agriculture, Ecosystems & Environment, 341, 108216."
Plantae,Magnoliophyta,Embryopsida,Fabales,Fabaceae,,,Tachigali,,,glauca,Tul.   ,,Tachigali glauca Tul.   ,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,understory,26,3,2022,24545,CN10,quadrat methods,,,,1,0,0,0,0,0,1,0,0,,,,tree,0,1,0,0,0,4,0,0,11.5,,0,0,NE,LC,,Tachigali paraensis,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.",
Plantae,Magnoliophyta,Embryopsida,Fabales,Fabaceae,,,Senegalia,,,polyphylla,(DC.) Britton & Rose,,Senegalia polyphylla (DC.) Britton & Rose,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,understory,26,3,2022,24548,CN10,quadrat methods,,,,1,0,1,0,0,0,1,0,0,4.4,,,tree,0,0,0,0,0,8,0,0,54,0.6,0,0,NE,LC,,,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.","Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935."
Plantae,Magnoliophyta,Embryopsida,Fabales,Fabaceae,,,Cenostigma,,,tocantinum,Ducke,,Cenostigma tocantinum Ducke,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,understory,26,3,2022,24565,CN10,quadrat methods,,,,0,0,1,0,0,0,1,0,0,,22.6,,tree,0,1,0,0,0,5,0,0,16.5,0.84,0,1,NE,LC,,,"ALEIXO et al., 2016",
Plantae,Magnoliophyta,Embryopsida,Fabales,Fabaceae,,,Bauhinia,,,piresii,Vaz & G.P. Lewis,,Bauhinia piresii Vaz & G.P. Lewis,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,understory,26,3,2022,24572,CN10,quadrat methods,,,,1,0,0,0,1,0,1,0,0,,,,tree,0,1,0,0,0,8,0,0,56.5,,0,0,NE,DD,Bauhinia longifolia  &  Bauhinia cheilantha,,"Martello, F., dos Santos, J. S., Silva-Neto, C. M., Cássia-Silva, C., Siqueira, K. N., de Ataíde, M. V. R., ... & Collevatti, R. G. (2023). Landscape structure shapes the diversity of plant reproductive traits in agricultural landscapes in the Brazilian Cerrado. Agriculture, Ecosystems & Environment, 341, 108216.","Quirino, Z. G. M., & Machado, I. C. (2014). Pollination syndromes in a Caatinga plant community in northeastern Brazil: seasonal availability of floral resources in different plant growth habits. Brazilian Journal of Biology, 74, 62-71."
Plantae,Magnoliophyta,Embryopsida,Fabales,Fabaceae,,,Ormosia,,,coccinea,Jacks.,,Ormosia coccinea Jacks.,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,understory,26,3,2022,24575,CN10,quadrat methods,,,,0,0,0,0,0,0,1,0,0,10.03606238,17.8359372,,tree,0,0,1,0,0,7,0,0,33.5,0.603698333,1,0,NE,LC,,,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.",
Plantae,Magnoliophyta,Embryopsida,Fabales,Fabaceae,,,Senegalia,,,polyphylla,(DC.) Britton & Rose,,Senegalia polyphylla (DC.) Britton & Rose,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,understory,26,3,2022,24580,CN10,quadrat methods,,,,1,0,1,0,0,0,1,0,0,4.4,,,tree,0,0,0,0,0,18,0,0,60.5,0.6,0,0,NE,LC,,,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.","Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935."
Plantae,Magnoliophyta,Embryopsida,Fabales,Fabaceae,,,Senna,,,silvestris,(Vell.) H.S.Irwin & Barneby,,Senna silvestris (Vell.) H.S.Irwin & Barneby,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,understory,26,3,2022,24586,CN10,quadrat methods,,,,0,0,1,0,0,0,1,0,0,8.50143,29.3,,tree,0,1,0,0,0,10,0,0,62,,1,0,NE,LC,Senna ssp,,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.",Ishara & Maimoni-Rodella 2010
Plantae,Magnoliophyta,Embryopsida,Fabales,Fabaceae,,,Erythrina,,,fusca,Lour.,,Erythrina fusca Lour.,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,understory,27,3,2022,24588,CN10,quadrat methods,,,,0,0,1,0,0,0,0,0,0,12.3506,29.03341215,1.687723475,tree,0,0,0,0,0,18,0,0,122,0.2745,1,1,NE,LC,,,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.","Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935."
Plantae,Magnoliophyta,Embryopsida,Fabales,Fabaceae,,,Erythrina,,,fusca,Lour.,,Erythrina fusca Lour.,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,understory,27,3,2022,24591,CN10,quadrat methods,,,,0,0,1,0,0,0,0,0,0,12.3506,29.03341215,1.687723475,tree,0,0,0,0,0,18,0,0,114,0.2745,1,1,NE,LC,,,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.","Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935."
Plantae,Magnoliophyta,Embryopsida,Fabales,Fabaceae,,,Inga,,,nobilis,Willd.,,Inga nobilis Willd.,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,understory,27,3,2022,24602,CN10,quadrat methods,,,,0,0,0,0,0,0,1,0,0,14.45481113,26.83249342,,tree,1,0,0,1,0,6,0,0,18,0.658831141,1,0,NE,LC,Inga marginata,,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935. / Lapenta et al. 2008 Frugivory and seed dispersal of golden lion tamarin","Martello, F., dos Santos, J. S., Silva-Neto, C. M., Cássia-Silva, C., Siqueira, K. N., de Ataíde, M. V. R., ... & Collevatti, R. G. (2023). Landscape structure shapes the diversity of plant reproductive traits in agricultural landscapes in the Brazilian Cerrado. Agriculture, Ecosystems & Environment, 341, 108216."
Plantae,Magnoliophyta,Embryopsida,Fabales,Fabaceae,,,Erythrina,,,fusca,Lour.,,Erythrina fusca Lour.,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,understory,27,3,2022,24606,CN10,quadrat methods,,,,0,0,1,0,0,0,0,0,0,12.3506,29.03341215,1.687723475,tree,0,0,0,0,0,12,0,0,86.5,0.2745,1,1,NE,LC,,,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.","Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935."
Plantae,Magnoliophyta,Embryopsida,Fabales,Fabaceae,,,Senegalia,,,polyphylla,(DC.) Britton & Rose,,Senegalia polyphylla (DC.) Britton & Rose,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,understory,27,3,2022,24611,CN10,quadrat methods,,,,1,0,1,0,0,0,1,0,0,4.4,,,tree,0,0,0,0,0,17,0,0,89,0.6,0,0,NE,LC,,,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.","Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935."
Plantae,Magnoliophyta,Embryopsida,Fabales,Fabaceae,,,Senegalia,,,polyphylla,(DC.) Britton & Rose,,Senegalia polyphylla (DC.) Britton & Rose,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,canopy,27,3,2022,24614,CN10,quadrat methods,,,,1,0,1,0,0,0,1,0,0,4.4,,,tree,0,0,0,0,0,23,0,0,163,0.6,0,0,NE,LC,,,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.","Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935."
Plantae,Magnoliophyta,Embryopsida,Fabales,Fabaceae,,,Chamaecrista,,,bahiae,(H.S.Irwin) H.S.Irwin & Barneby,,Chamaecrista bahiae (H.S.Irwin) H.S.Irwin & Barneby,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,understory,27,3,2022,24617,CN10,quadrat methods,,,,0,0,1,0,0,0,1,0,0,,,,tree,0,1,0,0,0,12,0,0,23,,0,0,NE,LC,Chamaecrista nictitans,,,"Quirino, Z. G. M., & Machado, I. C. (2014). Pollination syndromes in a Caatinga plant community in northeastern Brazil: seasonal availability of floral resources in different plant growth habits. Brazilian Journal of Biology, 74, 62-71."
Plantae,Magnoliophyta,Embryopsida,Fabales,Fabaceae,,,Bauhinia,,,piresii,Vaz & G.P. Lewis,,Bauhinia piresii Vaz & G.P. Lewis,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,understory,27,3,2022,24618,CN10,quadrat methods,,,,1,0,0,0,1,0,1,0,0,,,,tree,0,1,0,0,0,10,0,0,27.5,,0,0,NE,DD,Bauhinia longifolia  &  Bauhinia cheilantha,,"Martello, F., dos Santos, J. S., Silva-Neto, C. M., Cássia-Silva, C., Siqueira, K. N., de Ataíde, M. V. R., ... & Collevatti, R. G. (2023). Landscape structure shapes the diversity of plant reproductive traits in agricultural landscapes in the Brazilian Cerrado. Agriculture, Ecosystems & Environment, 341, 108216.","Quirino, Z. G. M., & Machado, I. C. (2014). Pollination syndromes in a Caatinga plant community in northeastern Brazil: seasonal availability of floral resources in different plant growth habits. Brazilian Journal of Biology, 74, 62-71."
Plantae,Magnoliophyta,Embryopsida,Fabales,Fabaceae,,,Bauhinia,,,piresii,Vaz & G.P. Lewis,,Bauhinia piresii Vaz & G.P. Lewis,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,understory,27,3,2022,24623,CN10,quadrat methods,,,,1,0,0,0,1,0,1,0,0,,,,tree,0,1,0,0,0,9,0,0,34.5,,0,0,NE,DD,Bauhinia longifolia  &  Bauhinia cheilantha,,"Martello, F., dos Santos, J. S., Silva-Neto, C. M., Cássia-Silva, C., Siqueira, K. N., de Ataíde, M. V. R., ... & Collevatti, R. G. (2023). Landscape structure shapes the diversity of plant reproductive traits in agricultural landscapes in the Brazilian Cerrado. Agriculture, Ecosystems & Environment, 341, 108216.","Quirino, Z. G. M., & Machado, I. C. (2014). Pollination syndromes in a Caatinga plant community in northeastern Brazil: seasonal availability of floral resources in different plant growth habits. Brazilian Journal of Biology, 74, 62-71."
Plantae,Magnoliophyta,Embryopsida,Fabales,Fabaceae,,,Bauhinia,,,piresii,Vaz & G.P. Lewis,,Bauhinia piresii Vaz & G.P. Lewis,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,understory,27,3,2022,24624,CN10,quadrat methods,,,,1,0,0,0,1,0,1,0,0,,,,tree,0,1,0,0,0,9,0,0,30,,0,0,NE,DD,Bauhinia longifolia  &  Bauhinia cheilantha,,"Martello, F., dos Santos, J. S., Silva-Neto, C. M., Cássia-Silva, C., Siqueira, K. N., de Ataíde, M. V. R., ... & Collevatti, R. G. (2023). Landscape structure shapes the diversity of plant reproductive traits in agricultural landscapes in the Brazilian Cerrado. Agriculture, Ecosystems & Environment, 341, 108216.","Quirino, Z. G. M., & Machado, I. C. (2014). Pollination syndromes in a Caatinga plant community in northeastern Brazil: seasonal availability of floral resources in different plant growth habits. Brazilian Journal of Biology, 74, 62-71."
Plantae,Magnoliophyta,Embryopsida,Fabales,Fabaceae,,,Senegalia,,,polyphylla,(DC.) Britton & Rose,,Senegalia polyphylla (DC.) Britton & Rose,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,canopy,27,3,2022,24625,CN10,quadrat methods,,,,1,0,1,0,0,0,1,0,0,4.4,,,tree,0,0,0,0,0,28,0,0,192.2,0.6,0,0,NE,LC,,,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.","Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935."
